image_path,label,caption
water_125.jpg,Label.WATER,a dog attempting to drink from an outdoor water faucet
water_125_spatial.jpg,Label.WATER,a dog attempting to drink from an outdoor water faucet
water_125_color.jpg,Label.WATER,a dog attempting to drink from an outdoor water faucet
water_057.jpg,Label.WATER,A man and a girl sit inside a floating tube in the water .
water_057_spatial.jpg,Label.WATER,A man and a girl sit inside a floating tube in the water .
water_057_color.jpg,Label.WATER,A man and a girl sit inside a floating tube in the water .
water_068.jpg,Label.WATER,A boy in a pool squirts a bright green water gun .
water_068_spatial.jpg,Label.WATER,A boy in a pool squirts a bright green water gun .
water_068_color.jpg,Label.WATER,A boy in a pool squirts a bright green water gun .
water_050.jpg,Label.WATER,A half-dressed man walks into a river at the bottom of a small waterfall .
water_050_spatial.jpg,Label.WATER,A half-dressed man walks into a river at the bottom of a small waterfall .
water_050_color.jpg,Label.WATER,A half-dressed man walks into a river at the bottom of a small waterfall .
water_092.jpg,Label.WATER,The two dogs are enjoying a run through the surf .
water_092_spatial.jpg,Label.WATER,The two dogs are enjoying a run through the surf .
water_092_color.jpg,Label.WATER,The two dogs are enjoying a run through the surf .
water_066.jpg,Label.WATER,A kayaker goes through the waves holding his paddle .
water_066_spatial.jpg,Label.WATER,A kayaker goes through the waves holding his paddle .
water_066_color.jpg,Label.WATER,A kayaker goes through the waves holding his paddle .
water_059.jpg,Label.WATER,A man rock climbs with a city and body of water in the background .
water_059_spatial.jpg,Label.WATER,A man rock climbs with a city and body of water in the background .
water_059_color.jpg,Label.WATER,A man rock climbs with a city and body of water in the background .
water_061.jpg,Label.WATER,A child in a black shirt standing on a wooden dock near a picnic table .
water_061_spatial.jpg,Label.WATER,A child in a black shirt standing on a wooden dock near a picnic table .
water_061_color.jpg,Label.WATER,A child in a black shirt standing on a wooden dock near a picnic table .
water_095.jpg,Label.WATER,A guy waterskiing behind a boat .
water_095_spatial.jpg,Label.WATER,A guy waterskiing behind a boat .
water_095_color.jpg,Label.WATER,A guy waterskiing behind a boat .
water_035.jpg,Label.WATER,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
water_035_spatial.jpg,Label.WATER,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
water_035_color.jpg,Label.WATER,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
water_032.jpg,Label.WATER,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
water_032_spatial.jpg,Label.WATER,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
water_032_color.jpg,Label.WATER,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
water_004.jpg,Label.WATER,A man and a baby are in a yellow kayak on water .
water_004_spatial.jpg,Label.WATER,A man and a baby are in a yellow kayak on water .
water_004_color.jpg,Label.WATER,A man and a baby are in a yellow kayak on water .
water_003.jpg,Label.WATER,A man uses ice picks and crampons to scale ice .
water_003_spatial.jpg,Label.WATER,A man uses ice picks and crampons to scale ice .
water_003_color.jpg,Label.WATER,A man uses ice picks and crampons to scale ice .
water_094.jpg,Label.WATER,A man wakeboards in a red vest and smiles for the camera .
water_094_spatial.jpg,Label.WATER,A man wakeboards in a red vest and smiles for the camera .
water_094_color.jpg,Label.WATER,A man wakeboards in a red vest and smiles for the camera .
water_060.jpg,Label.WATER,A fisherman is reeling his rod while another relaxes in a boat on water .
water_060_spatial.jpg,Label.WATER,A fisherman is reeling his rod while another relaxes in a boat on water .
water_060_color.jpg,Label.WATER,A fisherman is reeling his rod while another relaxes in a boat on water .
water_067.jpg,Label.WATER,A kayaker is battling waves in a purple boat while wearing rain gear .
water_067_spatial.jpg,Label.WATER,A kayaker is battling waves in a purple boat while wearing rain gear .
water_067_color.jpg,Label.WATER,A kayaker is battling waves in a purple boat while wearing rain gear .
water_093.jpg,Label.WATER,A couple of people are standing and the person in the red coat is pointing at the body of water .
water_093_spatial.jpg,Label.WATER,A couple of people are standing and the person in the red coat is pointing at the body of water .
water_093_color.jpg,Label.WATER,A couple of people are standing and the person in the red coat is pointing at the body of water .
water_058.jpg,Label.WATER,a man in a harness being dragged across the water
water_058_spatial.jpg,Label.WATER,a man in a harness being dragged across the water
water_058_color.jpg,Label.WATER,a man in a harness being dragged across the water
water_051.jpg,Label.WATER,kids play in a blue tub full of water outside
water_051_spatial.jpg,Label.WATER,kids play in a blue tub full of water outside
water_051_color.jpg,Label.WATER,kids play in a blue tub full of water outside
water_056.jpg,Label.WATER,A girl in an innertube enjoying the lake .
water_056_spatial.jpg,Label.WATER,A girl in an innertube enjoying the lake .
water_056_color.jpg,Label.WATER,A girl in an innertube enjoying the lake .
water_069.jpg,Label.WATER,"A group of people in a boat , white water rafting ."
water_069_spatial.jpg,Label.WATER,"A group of people in a boat , white water rafting ."
water_069_color.jpg,Label.WATER,"A group of people in a boat , white water rafting ."
water_002.jpg,Label.WATER,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."
water_002_spatial.jpg,Label.WATER,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."
water_002_color.jpg,Label.WATER,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."
water_005.jpg,Label.WATER,A boy in a green shirt is looking down at many inflatable boats .
water_005_spatial.jpg,Label.WATER,A boy in a green shirt is looking down at many inflatable boats .
water_005_color.jpg,Label.WATER,A boy in a green shirt is looking down at many inflatable boats .
water_033.jpg,Label.WATER,Children sit and watch the fish moving in the pond
water_033_spatial.jpg,Label.WATER,Children sit and watch the fish moving in the pond
water_033_color.jpg,Label.WATER,Children sit and watch the fish moving in the pond
water_034.jpg,Label.WATER,A boy sitting in water .
water_034_spatial.jpg,Label.WATER,A boy sitting in water .
water_034_color.jpg,Label.WATER,A boy sitting in water .
dog_107.jpg,Label.DOG,A black and white dog is jumping up to catch a toy as another dog watches .
dog_107_spatial.jpg,Label.DOG,A black and white dog is jumping up to catch a toy as another dog watches .
dog_107_color.jpg,Label.DOG,A black and white dog is jumping up to catch a toy as another dog watches .
dog_138.jpg,Label.DOG,A dog is jumping into the water .
dog_138_spatial.jpg,Label.DOG,A dog is jumping into the water .
dog_138_color.jpg,Label.DOG,A dog is jumping into the water .
dog_100.jpg,Label.DOG,A dog is running along a beach on a sunny day .
dog_100_spatial.jpg,Label.DOG,A dog is running along a beach on a sunny day .
dog_100_color.jpg,Label.DOG,A dog is running along a beach on a sunny day .
dog_136.jpg,Label.DOG,A dog is running with a yellow tennis ball and wearing a red harness .
dog_136_spatial.jpg,Label.DOG,A dog is running with a yellow tennis ball and wearing a red harness .
dog_136_color.jpg,Label.DOG,A dog is running with a yellow tennis ball and wearing a red harness .
dog_109.jpg,Label.DOG,A man plays Frisbee with his dog .
dog_109_spatial.jpg,Label.DOG,A man plays Frisbee with his dog .
dog_109_color.jpg,Label.DOG,A man plays Frisbee with his dog .
dog_131.jpg,Label.DOG,A dog trying to catch a ball .
dog_131_spatial.jpg,Label.DOG,A dog trying to catch a ball .
dog_131_color.jpg,Label.DOG,A dog trying to catch a ball .
dog_130.jpg,Label.DOG,A brown and white dog is standing in the river by the bank .
dog_130_spatial.jpg,Label.DOG,A brown and white dog is standing in the river by the bank .
dog_130_color.jpg,Label.DOG,A brown and white dog is standing in the river by the bank .
dog_137.jpg,Label.DOG,A black dog is running through the shallow edge of a large body of water .
dog_137_spatial.jpg,Label.DOG,A black dog is running through the shallow edge of a large body of water .
dog_137_color.jpg,Label.DOG,A black dog is running through the shallow edge of a large body of water .
dog_108.jpg,Label.DOG,The two dogs are in the water retrieving a stick .
dog_108_spatial.jpg,Label.DOG,The two dogs are in the water retrieving a stick .
dog_108_color.jpg,Label.DOG,The two dogs are in the water retrieving a stick .
dog_101.jpg,Label.DOG,"One dog shaking the water off , getting a second dog wet"
dog_101_spatial.jpg,Label.DOG,"One dog shaking the water off , getting a second dog wet"
dog_101_color.jpg,Label.DOG,"One dog shaking the water off , getting a second dog wet"
dog_106.jpg,Label.DOG,A wet white dog is splashing in the water with a stick in its mouth .
dog_106_spatial.jpg,Label.DOG,A wet white dog is splashing in the water with a stick in its mouth .
dog_106_color.jpg,Label.DOG,A wet white dog is splashing in the water with a stick in its mouth .
dog_139.jpg,Label.DOG,A grey colored dog walks in wet sand at a beach .
dog_139_spatial.jpg,Label.DOG,A grey colored dog walks in wet sand at a beach .
dog_139_color.jpg,Label.DOG,A grey colored dog walks in wet sand at a beach .
dog_080.jpg,Label.DOG,A black and a white dog are running on the grass .
dog_080_spatial.jpg,Label.DOG,A black and a white dog are running on the grass .
dog_080_color.jpg,Label.DOG,A black and a white dog are running on the grass .
dog_074.jpg,Label.DOG,A brown dog is bending down trying to drink from a jet of water .
dog_074_spatial.jpg,Label.DOG,A brown dog is bending down trying to drink from a jet of water .
dog_074_color.jpg,Label.DOG,A brown dog is bending down trying to drink from a jet of water .
dog_073.jpg,Label.DOG,A puppy plays with an adult dog in the snow .
dog_073_spatial.jpg,Label.DOG,A puppy plays with an adult dog in the snow .
dog_073_color.jpg,Label.DOG,A puppy plays with an adult dog in the snow .
dog_087.jpg,Label.DOG,A black dog retrieves a cloth from a streambed .
dog_087_spatial.jpg,Label.DOG,A black dog retrieves a cloth from a streambed .
dog_087_color.jpg,Label.DOG,A black dog retrieves a cloth from a streambed .
dog_045.jpg,Label.DOG,A small brown and black dog
dog_045_spatial.jpg,Label.DOG,A small brown and black dog
dog_045_color.jpg,Label.DOG,A small brown and black dog
dog_089.jpg,Label.DOG,People stand in corridor looking from balcony as another person walks dog
dog_089_spatial.jpg,Label.DOG,People stand in corridor looking from balcony as another person walks dog
dog_089_color.jpg,Label.DOG,People stand in corridor looking from balcony as another person walks dog
dog_042.jpg,Label.DOG,A big dog catches a ball on his nose
dog_042_spatial.jpg,Label.DOG,A big dog catches a ball on his nose
dog_042_color.jpg,Label.DOG,A big dog catches a ball on his nose
dog_016.jpg,Label.DOG,A light-colored dog runs on the beach .
dog_016_spatial.jpg,Label.DOG,A light-colored dog runs on the beach .
dog_016_color.jpg,Label.DOG,A light-colored dog runs on the beach .
dog_029.jpg,Label.DOG,A black and white Border Collie catches a Frisbee in front of an audience .
dog_029_spatial.jpg,Label.DOG,A black and white Border Collie catches a Frisbee in front of an audience .
dog_029_color.jpg,Label.DOG,A black and white Border Collie catches a Frisbee in front of an audience .
dog_011.jpg,Label.DOG,Two different breeds of brown and white dogs play on the beach .
dog_011_spatial.jpg,Label.DOG,Two different breeds of brown and white dogs play on the beach .
dog_011_color.jpg,Label.DOG,Two different breeds of brown and white dogs play on the beach .
dog_027.jpg,Label.DOG,A black and white dog drinking water from a water spray .
dog_027_spatial.jpg,Label.DOG,A black and white dog drinking water from a water spray .
dog_027_color.jpg,Label.DOG,A black and white dog drinking water from a water spray .
dog_018.jpg,Label.DOG,A white and black dog and a brown dog in sandy terrain .
dog_018_spatial.jpg,Label.DOG,A white and black dog and a brown dog in sandy terrain .
dog_018_color.jpg,Label.DOG,A white and black dog and a brown dog in sandy terrain .
dog_020.jpg,Label.DOG,A man in a brown shirt and dark shorts plays on the beach with his two black dogs .
dog_020_spatial.jpg,Label.DOG,A man in a brown shirt and dark shorts plays on the beach with his two black dogs .
dog_020_color.jpg,Label.DOG,A man in a brown shirt and dark shorts plays on the beach with his two black dogs .
dog_088.jpg,Label.DOG,Three dogs looking at a cement ledge .
dog_088_spatial.jpg,Label.DOG,Three dogs looking at a cement ledge .
dog_088_color.jpg,Label.DOG,Three dogs looking at a cement ledge .
dog_043.jpg,Label.DOG,a brown dog jumping into a pool after a bloe ball .
dog_043_spatial.jpg,Label.DOG,a brown dog jumping into a pool after a bloe ball .
dog_043_color.jpg,Label.DOG,a brown dog jumping into a pool after a bloe ball .
dog_044.jpg,Label.DOG,A brown dog running through the grass and flowers .
dog_044_spatial.jpg,Label.DOG,A brown dog running through the grass and flowers .
dog_044_color.jpg,Label.DOG,A brown dog running through the grass and flowers .
dog_086.jpg,Label.DOG,A black dog is running in the grass .
dog_086_spatial.jpg,Label.DOG,A black dog is running in the grass .
dog_086_color.jpg,Label.DOG,A black dog is running in the grass .
dog_072.jpg,Label.DOG,A black and white dog is running in the grass .
dog_072_spatial.jpg,Label.DOG,A black and white dog is running in the grass .
dog_072_color.jpg,Label.DOG,A black and white dog is running in the grass .
dog_075.jpg,Label.DOG,A dog in midair cathing the red ball .
dog_075_spatial.jpg,Label.DOG,A dog in midair cathing the red ball .
dog_075_color.jpg,Label.DOG,A dog in midair cathing the red ball .
dog_081.jpg,Label.DOG,A fluffy white dog is coming out of a blue striped obstacle shute .
dog_081_spatial.jpg,Label.DOG,A fluffy white dog is coming out of a blue striped obstacle shute .
dog_081_color.jpg,Label.DOG,A fluffy white dog is coming out of a blue striped obstacle shute .
dog_021.jpg,Label.DOG,"A bulldog , a sheep dog , and a boxer standing in a yard ."
dog_021_spatial.jpg,Label.DOG,"A bulldog , a sheep dog , and a boxer standing in a yard ."
dog_021_color.jpg,Label.DOG,"A bulldog , a sheep dog , and a boxer standing in a yard ."
dog_026.jpg,Label.DOG,A blond dog and a black and white dog run in a dirt field .
dog_026_spatial.jpg,Label.DOG,A blond dog and a black and white dog run in a dirt field .
dog_026_color.jpg,Label.DOG,A blond dog and a black and white dog run in a dirt field .
dog_019.jpg,Label.DOG,A black and white dog catches a toy in midair .
dog_019_spatial.jpg,Label.DOG,A black and white dog catches a toy in midair .
dog_019_color.jpg,Label.DOG,A black and white dog catches a toy in midair .
dog_010.jpg,Label.DOG,A black dog running in the surf .
dog_010_spatial.jpg,Label.DOG,A black dog running in the surf .
dog_010_color.jpg,Label.DOG,A black dog running in the surf .
dog_017.jpg,Label.DOG,A black and white dog is attempting to catch a yellow and purple object in a low cut yard .
dog_017_spatial.jpg,Label.DOG,A black and white dog is attempting to catch a yellow and purple object in a low cut yard .
dog_017_color.jpg,Label.DOG,A black and white dog is attempting to catch a yellow and purple object in a low cut yard .
dog_028.jpg,Label.DOG,a black dog jumping to catch a rope toy
dog_028_spatial.jpg,Label.DOG,a black dog jumping to catch a rope toy
dog_028_color.jpg,Label.DOG,a black dog jumping to catch a rope toy
dog_035.jpg,Label.DOG,A brown dog is running through neck-deep water carrying a tennis ball .
dog_035_spatial.jpg,Label.DOG,A brown dog is running through neck-deep water carrying a tennis ball .
dog_035_color.jpg,Label.DOG,A brown dog is running through neck-deep water carrying a tennis ball .
dog_032.jpg,Label.DOG,A little tan dog with large ears running through the grass .
dog_032_spatial.jpg,Label.DOG,A little tan dog with large ears running through the grass .
dog_032_color.jpg,Label.DOG,A little tan dog with large ears running through the grass .
dog_004.jpg,Label.DOG,"A dog shakes its head near the shore , a red ball next to it ."
dog_004_spatial.jpg,Label.DOG,"A dog shakes its head near the shore , a red ball next to it ."
dog_004_color.jpg,Label.DOG,"A dog shakes its head near the shore , a red ball next to it ."
dog_003.jpg,Label.DOG,A black and white dog is running in a grassy garden surrounded by a white fence .
dog_003_spatial.jpg,Label.DOG,A black and white dog is running in a grassy garden surrounded by a white fence .
dog_003_color.jpg,Label.DOG,A black and white dog is running in a grassy garden surrounded by a white fence .
dog_057.jpg,Label.DOG,A black dog runs after another black dog who is carrying a ball .
dog_057_spatial.jpg,Label.DOG,A black dog runs after another black dog who is carrying a ball .
dog_057_color.jpg,Label.DOG,A black dog runs after another black dog who is carrying a ball .
dog_068.jpg,Label.DOG,A black and grey dog runs in a field with its tongue hanging out .
dog_068_spatial.jpg,Label.DOG,A black and grey dog runs in a field with its tongue hanging out .
dog_068_color.jpg,Label.DOG,A black and grey dog runs in a field with its tongue hanging out .
dog_050.jpg,Label.DOG,A brown dog jumping in the air on a brown plain .
dog_050_spatial.jpg,Label.DOG,A brown dog jumping in the air on a brown plain .
dog_050_color.jpg,Label.DOG,A brown dog jumping in the air on a brown plain .
dog_092.jpg,Label.DOG,A brown dog laying on a blue cover .
dog_092_spatial.jpg,Label.DOG,A brown dog laying on a blue cover .
dog_092_color.jpg,Label.DOG,A brown dog laying on a blue cover .
dog_066.jpg,Label.DOG,The two dogs are running through a field of flowers .
dog_066_spatial.jpg,Label.DOG,The two dogs are running through a field of flowers .
dog_066_color.jpg,Label.DOG,The two dogs are running through a field of flowers .
dog_059.jpg,Label.DOG,A group of dogs pull a person on a dog sled up a hill .
dog_059_spatial.jpg,Label.DOG,A group of dogs pull a person on a dog sled up a hill .
dog_059_color.jpg,Label.DOG,A group of dogs pull a person on a dog sled up a hill .
dog_061.jpg,Label.DOG,A black and a white dog on the snow .
dog_061_spatial.jpg,Label.DOG,A black and a white dog on the snow .
dog_061_color.jpg,Label.DOG,A black and a white dog on the snow .
dog_095.jpg,Label.DOG,A dog waits as his owner rummages through a collection of stuff .
dog_095_spatial.jpg,Label.DOG,A dog waits as his owner rummages through a collection of stuff .
dog_095_color.jpg,Label.DOG,A dog waits as his owner rummages through a collection of stuff .
dog_002.jpg,Label.DOG,A man lays on a bench while his dog sits by him .
dog_002_spatial.jpg,Label.DOG,A man lays on a bench while his dog sits by him .
dog_002_color.jpg,Label.DOG,A man lays on a bench while his dog sits by him .
dog_005.jpg,Label.DOG,A black dog leaps over a log .
dog_005_spatial.jpg,Label.DOG,A black dog leaps over a log .
dog_005_color.jpg,Label.DOG,A black dog leaps over a log .
dog_033.jpg,Label.DOG,A black and white dog is running through the field .
dog_033_spatial.jpg,Label.DOG,A black and white dog is running through the field .
dog_033_color.jpg,Label.DOG,A black and white dog is running through the field .
dog_034.jpg,Label.DOG,A brown and white and a black and white dog hauling in a floating toy from the ocean .
dog_034_spatial.jpg,Label.DOG,A brown and white and a black and white dog hauling in a floating toy from the ocean .
dog_034_color.jpg,Label.DOG,A brown and white and a black and white dog hauling in a floating toy from the ocean .
dog_094.jpg,Label.DOG,A black dog carrying an object out of the water .
dog_094_spatial.jpg,Label.DOG,A black dog carrying an object out of the water .
dog_094_color.jpg,Label.DOG,A black dog carrying an object out of the water .
dog_060.jpg,Label.DOG,A snow dog in a red harness .
dog_060_spatial.jpg,Label.DOG,A snow dog in a red harness .
dog_060_color.jpg,Label.DOG,A snow dog in a red harness .
dog_067.jpg,Label.DOG,A black dog carries an orange tennis ball in his mouth as he swims .
dog_067_spatial.jpg,Label.DOG,A black dog carries an orange tennis ball in his mouth as he swims .
dog_067_color.jpg,Label.DOG,A black dog carries an orange tennis ball in his mouth as he swims .
dog_093.jpg,Label.DOG,A brown dog and two black dogs in an overgrown grassy field .
dog_093_spatial.jpg,Label.DOG,A brown dog and two black dogs in an overgrown grassy field .
dog_093_color.jpg,Label.DOG,A brown dog and two black dogs in an overgrown grassy field .
dog_058.jpg,Label.DOG,A black and tan dog in the snow
dog_058_spatial.jpg,Label.DOG,A black and tan dog in the snow
dog_058_color.jpg,Label.DOG,A black and tan dog in the snow
dog_051.jpg,Label.DOG,A brown dog biting a gray dogs ear .
dog_051_spatial.jpg,Label.DOG,A brown dog biting a gray dogs ear .
dog_051_color.jpg,Label.DOG,A brown dog biting a gray dogs ear .
dog_056.jpg,Label.DOG,A black and white dog carrying a large stick
dog_056_spatial.jpg,Label.DOG,A black and white dog carrying a large stick
dog_056_color.jpg,Label.DOG,A black and white dog carrying a large stick
dog_069.jpg,Label.DOG,dogs running on a cold but sunny morning
dog_069_spatial.jpg,Label.DOG,dogs running on a cold but sunny morning
dog_069_color.jpg,Label.DOG,dogs running on a cold but sunny morning
dog_124.jpg,Label.DOG,A little black dog is running beside a large brown and white dog with a large rope in its mouth .
dog_124_spatial.jpg,Label.DOG,A little black dog is running beside a large brown and white dog with a large rope in its mouth .
dog_124_color.jpg,Label.DOG,A little black dog is running beside a large brown and white dog with a large rope in its mouth .
dog_123.jpg,Label.DOG,A black dog is running in the water .
dog_123_spatial.jpg,Label.DOG,A black dog is running in the water .
dog_123_color.jpg,Label.DOG,A black dog is running in the water .
dog_115.jpg,Label.DOG,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
dog_115_spatial.jpg,Label.DOG,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
dog_115_color.jpg,Label.DOG,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
dog_112.jpg,Label.DOG,A black puppy is biting a tree limb .
dog_112_spatial.jpg,Label.DOG,A black puppy is biting a tree limb .
dog_112_color.jpg,Label.DOG,A black puppy is biting a tree limb .
dog_146.jpg,Label.DOG,a couple dogs in and around a small lake of water near a highway
dog_146_spatial.jpg,Label.DOG,a couple dogs in and around a small lake of water near a highway
dog_146_color.jpg,Label.DOG,a couple dogs in and around a small lake of water near a highway
dog_141.jpg,Label.DOG,A dog is running in a field .
dog_141_spatial.jpg,Label.DOG,A dog is running in a field .
dog_141_color.jpg,Label.DOG,A dog is running in a field .
dog_148.jpg,Label.DOG,A brown and black dog playing in the snow .
dog_148_spatial.jpg,Label.DOG,A brown and black dog playing in the snow .
dog_148_color.jpg,Label.DOG,A brown and black dog playing in the snow .
dog_113.jpg,Label.DOG,A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee .
dog_113_spatial.jpg,Label.DOG,A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee .
dog_113_color.jpg,Label.DOG,A Jack Russell Terrier is measured for distance jumping as he tries to catch a Frisbee .
dog_114.jpg,Label.DOG,A brown dog and a tan dog are playing in tall grass .
dog_114_spatial.jpg,Label.DOG,A brown dog and a tan dog are playing in tall grass .
dog_114_color.jpg,Label.DOG,A brown dog and a tan dog are playing in tall grass .
dog_122.jpg,Label.DOG,Two brownish dogs are fighting .
dog_122_spatial.jpg,Label.DOG,Two brownish dogs are fighting .
dog_122_color.jpg,Label.DOG,Two brownish dogs are fighting .
dog_125.jpg,Label.DOG,A brown and white dog is running through woodland .
dog_125_spatial.jpg,Label.DOG,A brown and white dog is running through woodland .
dog_125_color.jpg,Label.DOG,A brown and white dog is running through woodland .
dog_149.jpg,Label.DOG,a brown dog is jumping up at a woman who is wearing a brown skirt .
dog_149_spatial.jpg,Label.DOG,a brown dog is jumping up at a woman who is wearing a brown skirt .
dog_149_color.jpg,Label.DOG,a brown dog is jumping up at a woman who is wearing a brown skirt .
dog_140.jpg,Label.DOG,A brown dog brings up some dust as he runs around a field .
dog_140_spatial.jpg,Label.DOG,A brown dog brings up some dust as he runs around a field .
dog_140_color.jpg,Label.DOG,A brown dog brings up some dust as he runs around a field .
dog_147.jpg,Label.DOG,A large orange dog and a little orange dog with another third dog in the grass .
dog_147_spatial.jpg,Label.DOG,A large orange dog and a little orange dog with another third dog in the grass .
dog_147_color.jpg,Label.DOG,A large orange dog and a little orange dog with another third dog in the grass .
dog_103.jpg,Label.DOG,Two big German Shephard dogs play in the water .
dog_103_spatial.jpg,Label.DOG,Two big German Shephard dogs play in the water .
dog_103_color.jpg,Label.DOG,Two big German Shephard dogs play in the water .
dog_104.jpg,Label.DOG,A dog on two legs with its mouth opened toward a blue ball in the air .
dog_104_spatial.jpg,Label.DOG,A dog on two legs with its mouth opened toward a blue ball in the air .
dog_104_color.jpg,Label.DOG,A dog on two legs with its mouth opened toward a blue ball in the air .
dog_132.jpg,Label.DOG,A black dog plays with another animal .
dog_132_spatial.jpg,Label.DOG,A black dog plays with another animal .
dog_132_color.jpg,Label.DOG,A black dog plays with another animal .
dog_135.jpg,Label.DOG,A dog with mud stuck on his underside is running on grass .
dog_135_spatial.jpg,Label.DOG,A dog with mud stuck on his underside is running on grass .
dog_135_color.jpg,Label.DOG,A dog with mud stuck on his underside is running on grass .
dog_150.jpg,Label.DOG,A dog in a field .
dog_150_spatial.jpg,Label.DOG,A dog in a field .
dog_150_color.jpg,Label.DOG,A dog in a field .
dog_134.jpg,Label.DOG,"A brown , black , and tan dog run in the ocean ."
dog_134_spatial.jpg,Label.DOG,"A brown , black , and tan dog run in the ocean ."
dog_134_color.jpg,Label.DOG,"A brown , black , and tan dog run in the ocean ."
dog_133.jpg,Label.DOG,A black dog runs on green grass with its mouth open .
dog_133_spatial.jpg,Label.DOG,A black dog runs on green grass with its mouth open .
dog_133_color.jpg,Label.DOG,A black dog runs on green grass with its mouth open .
dog_105.jpg,Label.DOG,A white dog and a black dog in a field .
dog_105_spatial.jpg,Label.DOG,A white dog and a black dog in a field .
dog_105_color.jpg,Label.DOG,A white dog and a black dog in a field .
dog_102.jpg,Label.DOG,A black and white dog jumps over a pole while splashing water around .
dog_102_spatial.jpg,Label.DOG,A black and white dog jumps over a pole while splashing water around .
dog_102_color.jpg,Label.DOG,A black and white dog jumps over a pole while splashing water around .
dog_012.jpg,Label.DOG,A black dog carries a green toy in his mouth as he walks through the grass .
dog_012_spatial.jpg,Label.DOG,A black dog carries a green toy in his mouth as he walks through the grass .
dog_012_color.jpg,Label.DOG,A black dog carries a green toy in his mouth as he walks through the grass .
dog_015.jpg,Label.DOG,A brown dog is running after a black dog on a rocky shore .
dog_015_spatial.jpg,Label.DOG,A brown dog is running after a black dog on a rocky shore .
dog_015_color.jpg,Label.DOG,A brown dog is running after a black dog on a rocky shore .
dog_023.jpg,Label.DOG,a brown dog running down a paved pathway
dog_023_spatial.jpg,Label.DOG,a brown dog running down a paved pathway
dog_023_color.jpg,Label.DOG,a brown dog running down a paved pathway
dog_024.jpg,Label.DOG,A brown dog plays in a deep pile of snow .
dog_024_spatial.jpg,Label.DOG,A brown dog plays in a deep pile of snow .
dog_024_color.jpg,Label.DOG,A brown dog plays in a deep pile of snow .
dog_070.jpg,Label.DOG,A brown dog is sitting in some long grass .
dog_070_spatial.jpg,Label.DOG,A brown dog is sitting in some long grass .
dog_070_color.jpg,Label.DOG,A brown dog is sitting in some long grass .
dog_084.jpg,Label.DOG,A dog runs through the forest with something in its mouth .
dog_084_spatial.jpg,Label.DOG,A dog runs through the forest with something in its mouth .
dog_084_color.jpg,Label.DOG,A dog runs through the forest with something in its mouth .
dog_048.jpg,Label.DOG,Dogs fight in grass over toy .
dog_048_spatial.jpg,Label.DOG,Dogs fight in grass over toy .
dog_048_color.jpg,Label.DOG,Dogs fight in grass over toy .
dog_083.jpg,Label.DOG,"A big , black dog runs through the water , near the shore ."
dog_083_spatial.jpg,Label.DOG,"A big , black dog runs through the water , near the shore ."
dog_083_color.jpg,Label.DOG,"A big , black dog runs through the water , near the shore ."
dog_077.jpg,Label.DOG,A brown dog on a leash runs through the white water .
dog_077_spatial.jpg,Label.DOG,A brown dog on a leash runs through the white water .
dog_077_color.jpg,Label.DOG,A brown dog on a leash runs through the white water .
dog_041.jpg,Label.DOG,A big brown dog plays with a smaller grey dog on the grass .
dog_041_spatial.jpg,Label.DOG,A big brown dog plays with a smaller grey dog on the grass .
dog_041_color.jpg,Label.DOG,A big brown dog plays with a smaller grey dog on the grass .
dog_079.jpg,Label.DOG,A black and white dog jumping into a pool .
dog_079_spatial.jpg,Label.DOG,A black and white dog jumping into a pool .
dog_079_color.jpg,Label.DOG,A black and white dog jumping into a pool .
dog_046.jpg,Label.DOG,A big tan dog runs on grass with a big stick in his mouth .
dog_046_spatial.jpg,Label.DOG,A big tan dog runs on grass with a big stick in his mouth .
dog_046_color.jpg,Label.DOG,A big tan dog runs on grass with a big stick in his mouth .
dog_025.jpg,Label.DOG,A Corgi runs out of a tunnel .
dog_025_spatial.jpg,Label.DOG,A Corgi runs out of a tunnel .
dog_025_color.jpg,Label.DOG,A Corgi runs out of a tunnel .
dog_022.jpg,Label.DOG,A closeup of a white dog that is laying its head on its paws .
dog_022_spatial.jpg,Label.DOG,A closeup of a white dog that is laying its head on its paws .
dog_022_color.jpg,Label.DOG,A closeup of a white dog that is laying its head on its paws .
dog_014.jpg,Label.DOG,A woman crouches near three dogs in a field .
dog_014_spatial.jpg,Label.DOG,A woman crouches near three dogs in a field .
dog_014_color.jpg,Label.DOG,A woman crouches near three dogs in a field .
dog_013.jpg,Label.DOG,A black dog and a brown dog are jumping up to catch a red toy .
